USER,PID,%CPU,%MEM,VSZ,RSS,TTY,STAT,START,TIME,COMMAND
marimba,2483,0.0,0.9,819248,53920,?,Sl,13:31,0:00,/usr/libexec/evolution-data-server/evolution-alarm-notify
marimba,2530,0.1,2.0,853952,121276,?,Sl,13:31,0:02,/snap/snap-store/959/usr/bin/snap-store,--gapplication-service
marimba,2541,0.0,0.2,342356,14848,?,Sl,13:31,0:00,/usr/libexec/gsd-printer
marimba,2561,0.0,0.2,76252,13824,?,Ss,13:31,0:00,/snap/snapd-desktop-integration/83/usr/bin/snapd-desktop-integration
marimba,2564,0.0,0.4,343736,26888,?,Ssl,13:31,0:00,/usr/libexec/xdg-desktop-portal-gtk
marimba,2604,0.0,0.1,163480,7296,?,Sl,13:31,0:00,/usr/libexec/ibus-engine-simple
marimba,2628,0.0,0.4,2939464,25580,?,Sl,13:31,0:00,/usr/bin/gjs,/usr/share/gnome-shell/org.gnome.ScreenSaver
marimba,2699,0.0,0.3,311248,23476,?,Sl,13:31,0:00,/snap/snapd-desktop-integration/83/usr/bin/snapd-desktop-integration
root,2870,0.0,0.4,394120,29448,?,Ssl,13:31,0:00,/usr/libexec/fwupd/fwupd
marimba,2907,0.1,1.1,3132316,65584,?,Sl,13:31,0:01,gjs,/usr/share/gnome-shell/extensions/ding@rastersoft.com/ding.js,-E,-P,/usr/share/gnome-shell/extensions/ding@rastersoft.com,-M,0,-D,0:0:1920:1080:1:0:64:0:0:0
marimba,2929,0.0,0.1,164176,7808,?,Ssl,13:31,0:00,/usr/libexec/gvfsd-metadata
root,3634,0.0,0.0,0,0,?,I,13:31,0:00,[kworker/3:3-mm_percpu_wq]
root,3746,0.0,0.0,0,0,?,I,13:31,0:00,[kworker/0:3-events]
marimba,3777,0.0,0.8,891628,48888,?,Sl,13:31,0:00,/usr/bin/gnome-calendar,--gapplication-service
marimba,3780,0.0,0.6,392116,38488,?,SLl,13:31,0:00,/usr/bin/seahorse,--gapplication-service
marimba,3901,0.0,0.1,536212,8448,?,Sl,13:31,0:00,/usr/libexec/gvfsd-network,--spawner,:1.2,/org/gtk/gvfs/exec_spaw/1
marimba,3919,0.0,0.1,316824,8320,?,Sl,13:31,0:00,/usr/libexec/gvfsd-dnssd,--spawner,:1.2,/org/gtk/gvfs/exec_spaw/3
marimba,4042,0.0,0.4,416544,26256,?,Sl,13:32,0:00,update-notifier
marimba,4140,15.3,7.3,3538312,437336,?,Sl,13:33,3:04,/snap/firefox/3290/usr/lib/firefox/firefox
marimba,4326,0.0,0.5,204492,34432,?,Sl,13:33,0:00,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-parentBuildID,20231020144218,-prefsLen,33131,-prefMapSize,236303,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{031acd7d-e6e6-410f-9540-a9a11b47c3f6},4140,true,socket
marimba,4347,0.0,1.8,2471016,109888,?,Sl,13:33,0:01,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-childID,1,-isForBrowser,-prefsLen,33272,-prefMapSize,236303,-jsInitLen,235336,-parentBuildID,20231020144218,-greomni,/snap/firefox/3290/usr/lib/firefox/omni.ja,-appomni,/snap/firefox/3290/usr/lib/firefox/browser/omni.ja,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{52814f98-e649-458e-b076-f513a9983779},4140,true,tab
marimba,4392,0.0,0.3,1902796,19516,?,Sl,13:33,0:00,/usr/bin/snap,userd
marimba,4461,0.5,3.2,2690640,191432,?,Sl,13:33,0:06,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-childID,2,-isForBrowser,-prefsLen,38825,-prefMapSize,236303,-jsInitLen,235336,-parentBuildID,20231020144218,-greomni,/snap/firefox/3290/usr/lib/firefox/omni.ja,-appomni,/snap/firefox/3290/usr/lib/firefox/browser/omni.ja,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{1f98b7a7-6ab3-4e87-8413-663bfee67e99},4140,true,tab
marimba,4593,0.6,0.7,324856,46976,?,Sl,13:33,0:07,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-parentBuildID,20231020144218,-sandboxingKind,0,-prefsLen,38866,-prefMapSize,236303,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{990013a7-1d97-4332-938d-3805002537ba},4140,true,utility
marimba,4597,11.5,5.8,2951356,347500,?,Sl,13:33,2:18,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-childID,3,-isForBrowser,-prefsLen,32097,-prefMapSize,236303,-jsInitLen,235336,-parentBuildID,20231020144218,-greomni,/snap/firefox/3290/usr/lib/firefox/omni.ja,-appomni,/snap/firefox/3290/usr/lib/firefox/browser/omni.ja,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{9130a53d-cf41-4458-b933-e04738aba2d0},4140,true,tab
marimba,4599,2.2,3.2,2703916,194500,?,Sl,13:33,0:27,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-childID,4,-isForBrowser,-prefsLen,32097,-prefMapSize,236303,-jsInitLen,235336,-parentBuildID,20231020144218,-greomni,/snap/firefox/3290/usr/lib/firefox/omni.ja,-appomni,/snap/firefox/3290/usr/lib/firefox/browser/omni.ja,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{89ae53b3-2a73-45a0-abb3-931b825ec257},4140,true,tab
marimba,4634,0.0,1.0,2381148,61540,?,Sl,13:33,0:00,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-childID,5,-isForBrowser,-prefsLen,32097,-prefMapSize,236303,-jsInitLen,235336,-parentBuildID,20231020144218,-greomni,/snap/firefox/3290/usr/lib/firefox/omni.ja,-appomni,/snap/firefox/3290/usr/lib/firefox/browser/omni.ja,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{c0835acf-78ca-43e2-bc60-505b690d0717},4140,true,tab
marimba,4694,0.0,1.0,2381904,61568,?,Sl,13:33,0:00,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-childID,6,-isForBrowser,-prefsLen,32097,-prefMapSize,236303,-jsInitLen,235336,-parentBuildID,20231020144218,-greomni,/snap/firefox/3290/usr/lib/firefox/omni.ja,-appomni,/snap/firefox/3290/usr/lib/firefox/browser/omni.ja,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{a779d45a-f0b9-4c07-9bc0-0addc16af6b6},4140,true,tab
marimba,4712,11.8,1.1,405956,68032,?,Sl,13:34,2:20,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-parentBuildID,20231020144218,-prefsLen,38888,-prefMapSize,236303,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{b56a20a6-8d99-4cfc-833e-c787c2b124fb},4140,true,rdd
root,4827,0.0,0.0,0,0,?,I,13:37,0:00,[kworker/0:0-mm_percpu_wq]
root,4913,0.0,0.0,0,0,?,I,13:37,0:00,[kworker/4:0-mm_percpu_wq]
marimba,4921,0.0,0.3,35916,19072,?,S,13:38,0:00,/usr/bin/python3,/usr/bin/gnome-terminal,--wait
marimba,4924,0.0,0.4,307616,26564,?,Sl,13:38,0:00,/usr/bin/gnome-terminal.real,--wait
marimba,4927,0.0,0.8,889412,48132,?,Ssl,13:38,0:00,/usr/libexec/gnome-terminal-server
marimba,4952,0.0,0.0,11412,4352,pts/0,Ss+,13:38,0:00,bash
marimba,5037,0.0,1.0,2381904,62336,?,Sl,13:39,0:00,/snap/firefox/3290/usr/lib/firefox/firefox,-contentproc,-childID,7,-isForBrowser,-prefsLen,32097,-prefMapSize,236303,-jsInitLen,235336,-parentBuildID,20231020144218,-greomni,/snap/firefox/3290/usr/lib/firefox/omni.ja,-appomni,/snap/firefox/3290/usr/lib/firefox/browser/omni.ja,-appDir,/snap/firefox/3290/usr/lib/firefox/browser,{dee97d8b-e854-4f89-9e59-1d0828664026},4140,true,tab
root,5160,0.0,0.0,0,0,?,I,13:46,0:00,[kworker/4:2]
root,5165,0.1,0.0,0,0,?,I,13:46,0:00,[kworker/u24:1-events_power_efficient]
root,5166,0.1,0.0,0,0,?,I,13:46,0:00,[kworker/u24:2-events_power_efficient]
marimba,5233,6.4,2.9,1177582024,172168,?,SLsl,13:48,0:21,/snap/code/144/usr/share/code/code,--no-sandbox,--force-user-env,--unity-launch
marimba,5235,0.0,0.8,33769732,47488,?,S,13:48,0:00,/snap/code/144/usr/share/code/code,--type=zygote,--no-zygote-sandbox,--no-sandbox
marimba,5236,0.0,0.8,33769740,47616,?,S,13:48,0:00,/snap/code/144/usr/share/code/code,--type=zygote,--no-sandbox
marimba,5249,0.0,0.0,33576152,2944,?,Sl,13:48,0:00,/snap/code/144/usr/share/code/chrome_crashpad_handler,--monitor-self-annotation=ptype=crashpad-handler,--no-rate-limit,--database=/home/marimba/.config/Code/Crashpad,--url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=6b6bfdc2-67ef-4858-a1e9-897ca592fe67&iid=6b6bfdc2-67ef-4858-a1e9-897ca592fe67&sid=6b6bfdc2-67ef-4858-a1e9-897ca592fe67,--annotation=_companyName=Microsoft,--annotation=_productName=VSCode,--annotation=_version=1.84.0,--annotation=lsb-release=Ubuntu,22.04.3,LTS,--annotation=plat=Linux,--annotation=prod=Electron,--annotation=ver=25.9.2,--initial-client-fd=46,--shared-client-connection
marimba,5280,0.3,1.1,33827656,65332,?,Sl,13:48,0:01,/snap/code/144/usr/share/code/code,--type=utility,--utility-sub-type=network.mojom.NetworkService,--lang=en-US,--service-sandbox-type=none,--no-sandbox,--crashpad-handler-pid=5249,"--enable-crash-reporter=f339bcde-d824-4aea-b9fe-4973d0000ee9,no_channel",--user-data-dir=/home/marimba/.config/Code,"--standard-schemes=vscode-webview,vscode-file","--secure-schemes=vscode-webview,vscode-file",--bypasscsp-schemes,"--cors-schemes=vscode-webview,vscode-file","--fetch-schemes=vscode-webview,vscode-file",--service-worker-schemes=vscode-webview,--streaming-schemes,--shared-files=v8_context_snapshot_data:100,"--field-trial-handle=0,i,6625118472621646271,1639018410493303309,262144","--disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess"
marimba,5300,6.6,2.1,34034200,127700,?,Sl,13:48,0:22,/snap/code/144/usr/share/code/code,--type=gpu-process,--disable-gpu-sandbox,--no-sandbox,--crashpad-handler-pid=5249,"--enable-crash-reporter=f339bcde-d824-4aea-b9fe-4973d0000ee9,no_channel",--user-data-dir=/home/marimba/.config/Code,--gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA==,--use-gl=angle,--use-angle=swiftshader-webgl,--shared-files,"--field-trial-handle=0,i,6625118472621646271,1639018410493303309,262144","--disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess"
marimba,5324,31.3,9.4,1198594896,556332,?,Sl,13:48,1:43,/snap/code/144/usr/share/code/code,--type=renderer,--crashpad-handler-pid=5249,"--enable-crash-reporter=f339bcde-d824-4aea-b9fe-4973d0000ee9,no_channel",--user-data-dir=/home/marimba/.config/Code,"--standard-schemes=vscode-webview,vscode-file","--secure-schemes=vscode-webview,vscode-file",--bypasscsp-schemes,"--cors-schemes=vscode-webview,vscode-file","--fetch-schemes=vscode-webview,vscode-file",--service-worker-schemes=vscode-webview,--streaming-schemes,--app-path=/snap/code/144/usr/share/code/resources/app,--enable-sandbox,--enable-blink-features=HighlightAPI,--first-renderer-process,--no-sandbox,--disable-gpu-compositing,--lang=en-US,--num-raster-threads=4,--enable-main-frame-before-activation,--renderer-client-id=5,--time-ticks-at-unix-epoch=-1699104678563453,--launch-time-ticks=1019775026,--shared-files=v8_context_snapshot_data:100,"--field-trial-handle=0,i,6625118472621646271,1639018410493303309,262144","--disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess",--vscode-window-config=vscode:6c9aab5c-75c5-4021-9fd8-7460bdcda648
marimba,5364,4.2,3.9,1177371904,231640,?,Sl,13:48,0:14,/snap/code/144/usr/share/code/code,--type=utility,--utility-sub-type=node.mojom.NodeService,--lang=en-US,--service-sandbox-type=none,--no-sandbox,--dns-result-order=ipv4first,--inspect-port=0,--crashpad-handler-pid=5249,"--enable-crash-reporter=f339bcde-d824-4aea-b9fe-4973d0000ee9,no_channel",--user-data-dir=/home/marimba/.config/Code,"--standard-schemes=vscode-webview,vscode-file","--secure-schemes=vscode-webview,vscode-file",--bypasscsp-schemes,"--cors-schemes=vscode-webview,vscode-file","--fetch-schemes=vscode-webview,vscode-file",--service-worker-schemes=vscode-webview,--streaming-schemes,--shared-files=v8_context_snapshot_data:100,"--field-trial-handle=0,i,6625118472621646271,1639018410493303309,262144","--disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess"
marimba,5465,0.0,1.1,1177282540,67496,?,Sl,13:48,0:00,/snap/code/144/usr/share/code/code,--ms-enable-electron-run-as-node,/home/marimba/.vscode/extensions/formulahendry.auto-rename-tag-0.1.10/packages/server/dist/serverMain.js,--node-ipc,--clientProcessId=5364
marimba,5482,0.7,1.7,1185779236,103124,?,Sl,13:48,0:02,/snap/code/144/usr/share/code/code,--type=renderer,--crashpad-handler-pid=5249,"--enable-crash-reporter=f339bcde-d824-4aea-b9fe-4973d0000ee9,no_channel",--user-data-dir=/home/marimba/.config/Code,"--standard-schemes=vscode-webview,vscode-file","--secure-schemes=vscode-webview,vscode-file",--bypasscsp-schemes,"--cors-schemes=vscode-webview,vscode-file","--fetch-schemes=vscode-webview,vscode-file",--service-worker-schemes=vscode-webview,--streaming-schemes,--app-path=/snap/code/144/usr/share/code/resources/app,--enable-sandbox,--enable-blink-features=HighlightAPI,--no-sandbox,--disable-gpu-compositing,--lang=en-US,--num-raster-threads=4,--enable-main-frame-before-activation,--renderer-client-id=7,--time-ticks-at-unix-epoch=-1699104678563453,--launch-time-ticks=1021396435,--shared-files=v8_context_snapshot_data:100,"--field-trial-handle=0,i,6625118472621646271,1639018410493303309,262144","--disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess",--vscode-window-config=vscode:6c9aab5c-75c5-4021-9fd8-7460bdcda648
marimba,5496,1.6,1.5,1177348972,93972,?,Sl,13:48,0:05,/snap/code/144/usr/share/code/code,--type=utility,--utility-sub-type=node.mojom.NodeService,--lang=en-US,--service-sandbox-type=none,--no-sandbox,--crashpad-handler-pid=5249,"--enable-crash-reporter=f339bcde-d824-4aea-b9fe-4973d0000ee9,no_channel",--user-data-dir=/home/marimba/.config/Code,"--standard-schemes=vscode-webview,vscode-file","--secure-schemes=vscode-webview,vscode-file",--bypasscsp-schemes,"--cors-schemes=vscode-webview,vscode-file","--fetch-schemes=vscode-webview,vscode-file",--service-worker-schemes=vscode-webview,--streaming-schemes,--shared-files=v8_context_snapshot_data:100,"--field-trial-handle=0,i,6625118472621646271,1639018410493303309,262144","--disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess"
marimba,5497,0.8,1.5,1177365952,89268,?,Sl,13:48,0:02,/snap/code/144/usr/share/code/code,--type=utility,--utility-sub-type=node.mojom.NodeService,--lang=en-US,--service-sandbox-type=none,--no-sandbox,--crashpad-handler-pid=5249,"--enable-crash-reporter=f339bcde-d824-4aea-b9fe-4973d0000ee9,no_channel",--user-data-dir=/home/marimba/.config/Code,"--standard-schemes=vscode-webview,vscode-file","--secure-schemes=vscode-webview,vscode-file",--bypasscsp-schemes,"--cors-schemes=vscode-webview,vscode-file","--fetch-schemes=vscode-webview,vscode-file",--service-worker-schemes=vscode-webview,--streaming-schemes,--shared-files=v8_context_snapshot_data:100,"--field-trial-handle=0,i,6625118472621646271,1639018410493303309,262144","--disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess"
root,5540,0.1,0.0,0,0,?,I,13:48,0:00,[kworker/u24:3-ext4-rsv-conversion]
marimba,5543,0.2,1.4,1177282540,84800,?,Sl,13:48,0:00,/snap/code/144/usr/share/code/code,--ms-enable-electron-run-as-node,/home/marimba/.vscode/extensions/visualstudioexptteam.intellicode-api-usage-examples-0.2.8/dist/server/server.js,--node-ipc,--clientProcessId=5364
marimba,5574,0.3,1.0,675544,59704,?,Sl,13:48,0:01,/home/marimba/material/course/Python/Resolution/__pycache__/.venv/bin/python,-m,ipykernel_launcher,--ip=127.0.0.1,--stdin=9003,--control=9001,--hb=9000,"--Session.signature_scheme=""hmac-sha256""","--Session.key=b""1dd324c9-9711-457c-9608-47ef907b35d1""",--shell=9002,"--transport=""tcp""",--iopub=9004,--f=/home/marimba/.local/share/jupyter/runtime/kernel-v2-5364MgkSBefwa2Ip.json
marimba,5580,11.8,6.5,1181565184,385252,?,Sl,13:48,0:38,/snap/code/144/usr/share/code/code,--ms-enable-electron-run-as-node,/home/marimba/.vscode/extensions/ms-python.vscode-pylance-2023.11.10/dist/server.bundle.js,--cancellationReceive=file:20b5aad5e15a31d974742f3e0084ffde88657b92e0,--node-ipc,--clientProcessId=5364
marimba,5702,3.2,2.2,1185789688,135648,?,Sl,13:49,0:08,/snap/code/144/usr/share/code/code,--type=renderer,--crashpad-handler-pid=5249,"--enable-crash-reporter=f339bcde-d824-4aea-b9fe-4973d0000ee9,no_channel",--user-data-dir=/home/marimba/.config/Code,"--standard-schemes=vscode-webview,vscode-file","--secure-schemes=vscode-webview,vscode-file",--bypasscsp-schemes,"--cors-schemes=vscode-webview,vscode-file","--fetch-schemes=vscode-webview,vscode-file",--service-worker-schemes=vscode-webview,--streaming-schemes,--app-path=/snap/code/144/usr/share/code/resources/app,--enable-sandbox,--enable-blink-features=HighlightAPI,--no-sandbox,--disable-gpu-compositing,--lang=en-US,--num-raster-threads=4,--enable-main-frame-before-activation,--renderer-client-id=11,--time-ticks-at-unix-epoch=-1699104678563453,--launch-time-ticks=1087873052,--shared-files=v8_context_snapshot_data:100,"--field-trial-handle=0,i,6625118472621646271,1639018410493303309,262144","--disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess",--vscode-window-config=vscode:6c9aab5c-75c5-4021-9fd8-7460bdcda648
marimba,5798,0.0,0.0,2892,1536,?,S,13:53,0:00,/bin/sh,-c,ps,aux
marimba,5799,0.0,0.0,9996,3328,?,R,13:53,0:00,ps,aux
